timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1788744786350,53,GET Request,200,OK,Grupo GET Request 1-202,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744786351,53,GET Request,200,OK,Grupo GET Request 1-203,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744786404,54,GET Request,200,OK,Grupo GET Request 1-202,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786404,54,GET Request,200,OK,Grupo GET Request 1-203,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786458,54,GET Request,200,OK,Grupo GET Request 1-202,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786458,54,GET Request,200,OK,Grupo GET Request 1-203,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786459,55,GET Request,200,OK,Grupo GET Request 1-204,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,1
1788744786513,54,GET Request,200,OK,Grupo GET Request 1-203,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786514,53,GET Request,200,OK,Grupo GET Request 1-204,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744786567,54,GET Request,200,OK,Grupo GET Request 1-203,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786567,55,GET Request,200,OK,Grupo GET Request 1-204,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744786568,54,GET Request,200,OK,Grupo GET Request 1-205,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786622,55,GET Request,200,OK,Grupo GET Request 1-204,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744786622,57,GET Request,200,OK,Grupo GET Request 1-205,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744786680,59,GET Request,200,OK,Grupo GET Request 1-205,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744786677,63,GET Request,200,OK,Grupo GET Request 1-204,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,63,0,0
1788744786681,60,GET Request,200,OK,Grupo GET Request 1-206,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,1
1788744786739,56,GET Request,200,OK,Grupo GET Request 1-205,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744786741,54,GET Request,200,OK,Grupo GET Request 1-206,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786792,54,GET Request,200,OK,Grupo GET Request 1-207,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744786796,53,GET Request,200,OK,Grupo GET Request 1-206,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744786795,55,GET Request,200,OK,Grupo GET Request 1-205,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744786846,55,GET Request,200,OK,Grupo GET Request 1-207,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744786850,53,GET Request,200,OK,Grupo GET Request 1-206,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744786903,56,GET Request,200,OK,Grupo GET Request 1-206,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744786901,59,GET Request,200,OK,Grupo GET Request 1-207,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744786903,57,GET Request,200,OK,Grupo GET Request 1-208,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,1
1788744786960,55,GET Request,200,OK,Grupo GET Request 1-207,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744786960,57,GET Request,200,OK,Grupo GET Request 1-208,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787015,56,GET Request,200,OK,Grupo GET Request 1-207,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787013,58,GET Request,200,OK,Grupo GET Request 1-209,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744787017,56,GET Request,200,OK,Grupo GET Request 1-208,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787074,56,GET Request,200,OK,Grupo GET Request 1-208,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787071,60,GET Request,200,OK,Grupo GET Request 1-209,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744787131,55,GET Request,200,OK,Grupo GET Request 1-209,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787131,56,GET Request,200,OK,Grupo GET Request 1-208,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787126,68,GET Request,200,OK,Grupo GET Request 1-210,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,68,0,0
1788744787186,55,GET Request,200,OK,Grupo GET Request 1-209,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787194,59,GET Request,200,OK,Grupo GET Request 1-210,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744787241,55,GET Request,200,OK,Grupo GET Request 1-209,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787240,66,GET Request,200,OK,Grupo GET Request 1-211,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,66,0,0
1788744787253,55,GET Request,200,OK,Grupo GET Request 1-210,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787306,56,GET Request,200,OK,Grupo GET Request 1-211,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787309,55,GET Request,200,OK,Grupo GET Request 1-210,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787348,55,GET Request,200,OK,Grupo GET Request 1-212,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787364,53,GET Request,200,OK,Grupo GET Request 1-210,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744787362,56,GET Request,200,OK,Grupo GET Request 1-211,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787403,56,GET Request,200,OK,Grupo GET Request 1-212,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787418,66,GET Request,200,OK,Grupo GET Request 1-211,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,66,0,0
1788744787459,56,GET Request,200,OK,Grupo GET Request 1-212,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787459,56,GET Request,200,OK,Grupo GET Request 1-213,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,1
1788744787484,57,GET Request,200,OK,Grupo GET Request 1-211,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787515,56,GET Request,200,OK,Grupo GET Request 1-213,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744787515,57,GET Request,200,OK,Grupo GET Request 1-212,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744787571,55,GET Request,200,OK,Grupo GET Request 1-213,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787572,54,GET Request,200,OK,Grupo GET Request 1-212,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744787571,55,GET Request,200,OK,Grupo GET Request 1-214,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,1
1788744787626,55,GET Request,200,OK,Grupo GET Request 1-213,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744787626,60,GET Request,200,OK,Grupo GET Request 1-214,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744787681,57,GET Request,200,OK,Grupo GET Request 1-213,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744787686,53,GET Request,200,OK,Grupo GET Request 1-214,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,53,0,0
1788744787680,59,GET Request,200,OK,Grupo GET Request 1-215,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,1
1788744787739,80,GET Request,200,OK,Grupo GET Request 1-215,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,80,0,0
1788744787739,81,GET Request,200,OK,Grupo GET Request 1-214,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,81,0,0
1788744787792,69,GET Request,200,OK,Grupo GET Request 1-216,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,69,0,0
1788744787820,57,GET Request,200,OK,Grupo GET Request 1-215,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744787820,60,GET Request,200,OK,Grupo GET Request 1-214,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744787862,63,GET Request,200,OK,Grupo GET Request 1-216,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,63,0,0
1788744787877,61,GET Request,200,OK,Grupo GET Request 1-215,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,61,0,0
1788744787901,63,GET Request,200,OK,Grupo GET Request 1-217,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744787925,59,GET Request,200,OK,Grupo GET Request 1-216,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744787938,58,GET Request,200,OK,Grupo GET Request 1-215,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744787964,58,GET Request,200,OK,Grupo GET Request 1-217,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744787984,62,GET Request,200,OK,Grupo GET Request 1-216,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,0
1788744788013,62,GET Request,200,OK,Grupo GET Request 1-218,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,62,0,1
1788744788022,58,GET Request,200,OK,Grupo GET Request 1-217,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744788046,66,GET Request,200,OK,Grupo GET Request 1-216,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,66,0,0
1788744788075,60,GET Request,200,OK,Grupo GET Request 1-218,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,60,0,0
1788744788080,57,GET Request,200,OK,Grupo GET Request 1-217,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744788124,57,GET Request,200,OK,Grupo GET Request 1-219,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744788137,58,GET Request,200,OK,Grupo GET Request 1-217,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,58,0,0
1788744788135,63,GET Request,200,OK,Grupo GET Request 1-218,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,63,0,0
1788744788182,57,GET Request,200,OK,Grupo GET Request 1-219,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744788199,56,GET Request,200,OK,Grupo GET Request 1-218,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,56,0,0
1788744788237,55,GET Request,200,OK,Grupo GET Request 1-220,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788239,54,GET Request,200,OK,Grupo GET Request 1-219,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744788255,55,GET Request,200,OK,Grupo GET Request 1-218,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788292,55,GET Request,200,OK,Grupo GET Request 1-220,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788293,64,GET Request,200,OK,Grupo GET Request 1-219,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,64,0,0
1788744788347,54,GET Request,200,OK,Grupo GET Request 1-220,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744788349,55,GET Request,200,OK,Grupo GET Request 1-221,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788357,54,GET Request,200,OK,Grupo GET Request 1-219,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744788404,54,GET Request,200,OK,Grupo GET Request 1-221,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744788402,67,GET Request,200,OK,Grupo GET Request 1-220,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,67,0,0
1788744788456,55,GET Request,200,OK,Grupo GET Request 1-222,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,1
1788744788458,55,GET Request,200,OK,Grupo GET Request 1-221,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788469,57,GET Request,200,OK,Grupo GET Request 1-220,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744788511,59,GET Request,200,OK,Grupo GET Request 1-222,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744788513,59,GET Request,200,OK,Grupo GET Request 1-221,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,59,0,0
1788744788570,55,GET Request,200,OK,Grupo GET Request 1-222,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788572,57,GET Request,200,OK,Grupo GET Request 1-221,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,0
1788744788571,63,GET Request,200,OK,Grupo GET Request 1-223,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,63,0,0
1788744788625,54,GET Request,200,OK,Grupo GET Request 1-222,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,54,0,0
1788744788634,55,GET Request,200,OK,Grupo GET Request 1-223,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788679,55,GET Request,200,OK,Grupo GET Request 1-222,text,true,,984,221,3,3,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,55,0,0
1788744788679,57,GET Request,200,OK,Grupo GET Request 1-224,text,true,,984,221,2,2,http://localhost:3000/logistics/tenderos/productos-disponibles?tiendaId=bbbbbbbb-bbbb-4bbb-8bbb-bbbbbbbbbbbb&zona=Zona%20Norte,57,0,1
